document,kind,key,page,pdf,pdf_built,n_matches
PAPER1_SI_methods,para,thetestreturnsanullresul,23,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thisnullresultmustbequal,23,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,iftheresidualfieldreflec,23,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S9.2 Seasonal climatology test (24_residual_seasonality.py),23,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thetestdiscriminatesamon,23,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,aclusterstratifiedanalys,24,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thefullseasonalclimatolo,24,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,theinterpolatedresiduals,24,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S9.3 Ridge-zone extrapolation,24,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thespatiallystructuredre,24,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S9.4 Status of the residual field,24,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thessmequationsections51,25,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S10. Water-balance decomposition,25,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,theclusterwaterbalancede,25,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S10.1 Cluster water balance (primary analysis),25,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,foreachclusterthepartiti,25,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,wherepandpetarethelongte,25,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thewaterbalanceclosurefo,25,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,themeanresidualiswhatthe,26,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,forc4mainforestandc5coas,26,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S10.2 Canopy interception at the forest clusters,26,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,wherei024isthecanopyinte,26,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,specificyieldsythedraina,26,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S11. Water-table-fluctuation specific yield,26,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thewatertablefluctuation,27,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S11.1 The water-table-fluctuation method,27,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,whereristhenetrechargera,27,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,approachawinterolstherat,27,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,approachbeventmediananev,27,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,approachcrapidrechargeev,27,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,clusterleveleventmedians,28,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S11.2 Cluster-level estimates,28,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,fortheforestedclustersc4,28,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,monthlyresolutionprevent,28,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S11.3 Caveats,28,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,aperwellsyfield18wtfspat,29,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S11.4 Spatial Sy surface,29,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,alongtermmeanwatertablee,30,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S12. Mean water-table surface and the Darcy flow field,30,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S12.1 Mean head per well,30,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,theallrecordapproachhast,30,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,theperwellmeanheadsarein,30,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S12.2 Spatial head surface,30,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thedarcyflowfieldfigure1,31,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S12.3 Darcy flow field,31,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,wherehisthespatialgradie,31,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thedirectionalpatternisr,31,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thenewboroughcoastlineat,31,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S13. Coastal-retreat gradient regression,31,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thetest25coastalgradient,32,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S13.1 Panel regression specification,32,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,wheretijisthemonthlywate,32,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,twofunctionalformsaretes,32,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,linearcappeddcfarmindlcg,32,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,bothformsarefittedbynonl,32,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,threenestedspecification,32,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S13.2 Nested specifications,32,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,fullnetworkallopendunean,32,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,fittedparametersreadlive,33,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S13.3 Parameter values,33,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,confidenceintervalsare95,33,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,modelselectionbyaicfavou,34,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S13.4 Model selection,34,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,theheadlinevaluesreporte,34,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thec5coastalforestwellnw,35,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S13.5 C5 out-of-sample sentinel,35,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,section411ofthemainmanus,35,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S14. Forest-interception drawdown reach (Figure 19),35,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,whereistheinlanddecaylen,35,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,theparametersusedinfigur,35,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,withtheseinputs230mmatch,36,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thisistheonlyoutputofthe,36,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,theempiricallyfittedcoas,36,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,thefullanalysispipelinei,36,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,"S15. Software, parameters and reproducibility",36,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,softwareenvironmentpytho,37,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,cartographiccontextoverl,37,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,pipelineorchestrationthe,37,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,pipelineparameterstableh,37,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,dataavailabilitythedipwe,38,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,codeavailabilityallscrip,38,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,referencescitedonlyinthi,38,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,heading,S16. Supplementary references,38,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,calinskitandharabaszj197,38,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,crosbiersbinningpandkalm,38,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,liaotw2005clusteringofti,39,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,milligangwandcoopermc198,39,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
PAPER1_SI_methods,para,allotherreferencesakaike,39,docs/papers/paper_1/PAPER1_SI_methods.pdf,2026-09-25T13:05Z,1
Paper1,para,aparametersparsestatespa,1,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,studyregionnewboroughwar,1,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,Abstract,1,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,studyfocusduneslackveget,1,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,newhydrologicalinsightsf,1,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,keywordscoastalduneaquif,2,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,duneaquiferarchitecturer,2,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,coastalduneslacksareamon,2,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,1. Introduction,2,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,characterizingthatarchit,2,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,wedevelopanddemonstrates,3,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,aroundthiscoreweassemble,3,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,wealsoresolveanexternalf,4,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,theframeworkisdemonstrat,4,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,theobjectivesofthispaper,4,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,newboroughwarrenoccupies,5,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,2. Study site,5,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,theaquifersoutheastofthe,5,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thenorthernpartofthestud,5,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure1sitetopographygeo,6,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,theprimaryobservationald,7,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,3. Data and methods,7,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,3.1 Groundwater and climate records,7,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,climateforcingistakenfro,7,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thereferencenetworkispar,7,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,3.2 Hierarchical clustering of hydrograph dynamics,7,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thenumberofclustersissel,8,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,theprimaryclassification,8,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,3.3 Network extension by Pearson affinity analysis,8,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,themechanisticcoreofthef,8,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,3.4 State-space model and the displacement formulation,8,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,wherehtisthechangeinwate,8,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thedrainagetermisreferen,9,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,wherezisthedrainagedatum,9,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,themodelisfittedbyordina,9,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,adepthdependentextension,9,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,themodelisfittedattwosca,10,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thepredictivevalueofthee,10,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,3.5 Model benchmarking against a traditional linear model,10,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,theperwellssmcoefficient,11,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,3.6 Spatial coefficient mapping and within-forest regression,11,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,withintheforestedzonewhe,11,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thefittedclustercoeffici,11,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,3.7 Mean monthly water-balance decomposition,11,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,anindicativevolumetricco,11,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,anindependentestimateofs,12,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,3.8 Specific-yield estimation by the water-table-fluctuation method,12,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,fortheforestedclustersac,12,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,whereashorelineisactivel,12,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,3.9 Network-scale coastal-retreat gradient regression,12,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,twofunctionalformsarefit,13,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,ameanwatertablesurfaceis,14,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,"3.10 Spatial interpolation, flow field and water-balance residual field",14,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thewaterbalanceresidualf,14,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,alldatapreprocessingstat,14,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,3.11 Computational implementation,14,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,therafvalleyrecordestabl,15,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,4. Results,15,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,4.1 Climate and well-network characterization,15,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thereferencenetworkcompr,15,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure2climateforcingove,16,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure3summertemperature,17,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,hierarchicalclusteringof,17,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,4.2 Network clustering and spatial architecture,17,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure4hierarchicalclust,18,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure5spatialdistributi,19,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure6clustercentroidhy,20,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thepearsonaffinityanalys,20,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,4.3 Affinity validation of the cluster structure,20,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thefiveclustersarecharac,20,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,4.4 Cluster mechanistic coefficients,20,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,table1clustermechanistic,21,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,rechargesensitivityishig,21,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,atmosphericdrawishighest,21,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thedrainagedecayshowsthe,21,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,theheadspacewaterbalance,22,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,4.5 Water balance and specific yield,22,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,table2meanmonthlyheadspa,22,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,theindicativevolumetricc,22,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,table3indicativeannualvo,22,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,clusterpipnetetmiddraina,22,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure7waterbalancedecom,23,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thewatertablefluctuation,23,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,table4specificyieldbyclu,24,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure8interpolatedwater,25,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,inonestepdiagnosticmodet,25,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,4.6 Model benchmarking: SSM versus traditional linear model,25,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,table5ssmbversustraditio,26,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure9spatialpatternoft,27,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,perwelldrainagedatumopti,27,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,4.7 Spatial coefficient structure and drainage half-life,27,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure10perwelloptimaldr,29,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,table6perwellssmcoeffici,62,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,2
Paper1,para,figure11spatialssmcoeffi,30,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure12spatialssmcoeffi,31,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure13spatialssmcoeffi,32,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thedrainagedecayhalflife,32,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,table7drainagedecayhalfl,33,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,clustertmintmediantmaxnc,33,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure14drainagedecayhal,34,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure15aquiferdiagnosti,35,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,wherethecanopyisuniformb,35,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,4.8 Substrate control within the forested zone,35,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,doesvarysubstantiallyacr,35,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,table8withinforestspatia,36,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,interpolationofperwellme,36,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,4.9 Mean water-table surface and flow field,36,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure16meanannualwatert,37,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,theresidualfieldmodelled,37,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,heading,4.10 Water-balance residual field,37,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,figure17ssmwaterbalancer,38,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
Paper1,para,thenetworkscaleregressio,39,docs/papers/paper_1/Paper1.pdf,2026-09-25T13:05Z,1
